GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140509,526,0,0,,,244,139,139,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140510,0,0,0,,,250,111,189,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140511,318,0,0,,,294,172,189,,,,,,,,,1,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140512,15,0,0,,,300,183,200,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140513,48,0,0,,,211,122,122,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140514,25,0,0,,,139,67,78,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140515,104,0,0,,,139,56,56,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140516,30,0,0,,,72,50,72,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140517,0,0,0,,,161,50,94,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140518,0,0,0,,,217,89,139,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140519,0,0,0,,,217,117,194,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140520,325,0,0,,,306,172,217,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140521,0,0,0,,,317,200,200,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140522,0,0,0,,,206,122,122,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140523,0,0,,,,200,106,106,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140524,0,0,0,,,233,100,133,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140525,0,0,0,,,294,122,222,,,,,,,,,,,,,,
